datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,temperature_2m,relative_humidity_2m,surface_pressure,pressure_msl,precipitation,cloudcover,windspeed_10m,direct_radiation
2023-09-25 08:00:00,587.46,0.28,5.36,75.1,6.68,19.87,22.34,1.73,2.0,22.3,80.0,872.2,1011.6,0.0,38.0,2.7,198.0
2023-09-25 09:00:00,554.08,0.3,4.97,72.96,6.38,18.58,20.97,1.71,2.0,23.5,76.0,872.3,1011.2,0.0,34.0,2.8,290.0
2023-09-25 10:00:00,560.76,0.36,6.6,67.95,7.21,18.51,21.48,2.01,2.0,25.5,70.0,872.8,1010.8,0.0,100.0,2.9,511.0
2023-09-25 11:00:00,640.87,0.3,10.62,62.94,9.3,21.5,25.75,2.34,2.0,24.7,71.0,871.8,1010.0,3.1,90.0,1.6,364.0
2023-09-25 12:00:00,754.36,0.06,15.59,57.22,10.97,25.29,30.88,2.44,3.0,22.1,81.0,871.4,1010.8,10.6,49.0,4.0,201.0
2023-09-25 13:00:00,1161.58,0.06,25.7,28.25,6.91,41.51,57.35,3.2,3.0,23.6,76.0,870.5,1009.0,0.1,92.0,2.7,201.0
2023-09-25 14:00:00,1762.39,1.82,31.19,4.38,4.59,71.34,103.47,4.62,4.0,23.1,83.0,869.9,1008.6,0.1,87.0,5.6,399.0
2023-09-25 15:00:00,2349.85,7.82,28.45,0.2,4.83,104.38,139.77,6.9,5.0,23.1,83.0,869.7,1008.4,0.1,90.0,3.6,178.0
2023-09-25 16:00:00,2937.32,15.42,27.08,0.02,6.32,134.79,165.53,10.01,5.0,22.1,87.0,869.3,1008.4,0.2,98.0,5.9,81.0
2023-09-25 17:00:00,3204.35,19.67,24.68,0.01,5.54,147.94,170.99,7.22,5.0,20.6,91.0,868.9,1008.7,0.0,81.0,0.8,21.0
2023-09-25 18:00:00,2910.61,16.32,22.96,0.06,4.41,131.63,145.25,3.83,5.0,19.7,95.0,869.0,1009.3,0.0,36.0,3.8,0.0
2023-09-25 19:00:00,2136.23,3.8,28.1,0.75,5.78,88.48,95.17,2.41,5.0,19.0,97.0,869.9,1010.7,0.0,7.0,2.7,0.0
2023-09-25 20:00:00,1976.01,0.82,26.73,1.27,4.89,80.02,85.78,2.75,5.0,18.8,96.0,870.4,1011.3,0.0,7.0,2.9,0.0
2023-09-25 21:00:00,1976.01,0.81,24.68,1.2,5.01,77.85,83.67,3.77,5.0,18.6,96.0,870.9,1012.0,0.0,3.0,2.9,0.0
2023-09-25 22:00:00,1895.9,1.03,21.25,1.07,4.83,75.69,82.38,5.07,5.0,18.4,96.0,870.8,1012.0,0.0,64.0,2.2,0.0
2023-09-25 23:00:00,1922.61,2.04,19.54,0.46,5.78,77.88,85.57,8.61,5.0,18.3,97.0,870.9,1012.2,0.0,96.0,1.1,0.0
2023-09-26 00:00:00,2082.82,4.69,21.42,0.09,8.34,86.18,94.79,14.19,5.0,18.2,98.0,870.8,1012.1,0.0,72.0,0.7,0.0
2023-09-26 01:00:00,2269.74,9.83,21.93,0.23,10.37,99.74,113.14,19.51,5.0,18.3,99.0,870.4,1011.6,0.0,75.0,3.0,0.0
2023-09-26 02:00:00,2643.59,18.78,17.48,3.13,7.87,121.76,148.09,11.65,5.0,17.9,99.0,869.7,1011.0,0.0,67.0,5.2,0.0
2023-09-26 03:00:00,3044.13,18.78,25.02,18.95,5.54,147.13,182.54,4.18,5.0,17.4,100.0,869.4,1010.9,0.0,89.0,4.4,0.0
2023-09-26 04:00:00,634.19,1.62,7.45,70.81,9.3,26.68,30.53,0.66,3.0,17.3,100.0,869.6,1011.2,0.0,100.0,4.3,0.0
2023-09-26 05:00:00,540.73,0.59,4.2,87.98,7.39,23.54,26.63,1.22,2.0,17.4,98.0,869.8,1011.3,0.0,100.0,5.0,0.0
2023-09-26 06:00:00,540.73,0.32,3.26,97.27,7.09,23.96,26.79,1.42,2.0,17.7,99.0,870.4,1011.9,0.0,100.0,5.4,8.0
2023-09-26 07:00:00,547.41,0.27,3.73,100.14,8.34,24.41,27.23,1.44,3.0,20.4,94.0,872.5,1012.9,0.0,20.0,1.5,81.0
2023-09-26 08:00:00,574.11,0.23,4.41,104.43,9.42,26.78,29.84,1.39,3.0,22.5,80.0,873.5,1013.1,0.0,28.0,2.6,290.0
2023-09-26 09:00:00,587.46,0.17,4.88,107.29,9.06,26.43,29.6,1.23,3.0,23.7,76.0,873.5,1012.5,0.0,16.0,4.0,422.0
2023-09-26 10:00:00,587.46,0.19,5.01,103.0,7.33,23.65,27.08,1.23,3.0,24.7,75.0,873.3,1011.7,0.0,18.0,3.4,575.0
2023-09-26 11:00:00,600.81,0.22,5.83,97.27,6.44,22.51,26.41,1.42,2.0,25.8,73.0,872.9,1010.8,0.0,100.0,4.8,633.0
2023-09-26 12:00:00,647.54,0.07,8.23,90.12,6.62,23.31,27.96,1.87,2.0,25.6,73.0,871.9,1009.7,0.1,100.0,3.9,540.0
2023-09-26 13:00:00,727.65,0.0,11.65,81.54,8.34,26.56,32.68,2.34,3.0,24.0,75.0,870.9,1009.3,2.3,100.0,5.4,168.0
2023-09-26 14:00:00,807.76,0.0,14.39,70.81,9.42,30.44,38.83,2.63,3.0,23.9,78.0,869.7,1008.0,0.0,57.0,5.2,272.0
2023-09-26 15:00:00,841.14,0.0,14.91,61.51,9.18,32.43,43.03,2.82,3.0,24.2,77.0,869.3,1007.4,0.0,19.0,4.8,283.0
2023-09-26 16:00:00,907.9,0.0,15.77,52.93,8.46,35.79,48.13,3.17,3.0,24.1,76.0,869.4,1007.5,0.0,9.0,4.7,173.0
2023-09-26 17:00:00,974.66,0.0,16.62,42.92,7.45,39.14,52.76,3.1,3.0,22.3,88.0,870.0,1009.1,0.0,20.0,3.7,39.0
2023-09-26 18:00:00,974.66,0.0,16.45,36.48,6.32,39.5,51.84,2.94,3.0,22.3,85.0,870.6,1009.8,0.0,21.0,0.7,0.0
2023-09-26 19:00:00,1028.06,0.02,14.91,21.82,3.61,41.13,50.56,2.85,3.0,21.3,85.0,871.4,1011.2,0.2,67.0,0.5,0.0
2023-09-26 20:00:00,1148.22,0.09,13.54,9.92,2.56,46.86,55.01,3.32,3.0,20.2,92.0,872.0,1012.5,0.0,62.0,1.8,0.0
2023-09-26 21:00:00,1295.09,0.23,13.19,5.05,2.86,55.35,63.39,4.18,4.0,20.0,95.0,871.9,1012.5,0.1,58.0,2.6,0.0
2023-09-26 22:00:00,1308.44,0.41,12.85,3.35,3.73,57.37,66.11,6.9,4.0,19.8,95.0,871.8,1012.5,0.0,50.0,4.0,0.0
2023-09-26 23:00:00,1281.74,0.64,14.39,2.53,5.78,56.82,66.03,12.54,4.0,19.2,96.0,871.8,1012.7,1.0,58.0,2.3,0.0
2023-09-27 00:00:00,1388.55,1.29,18.16,1.56,8.46,61.27,70.83,19.0,4.0,19.0,98.0,871.2,1012.1,0.3,69.0,3.2,0.0
2023-09-27 01:00:00,1695.63,4.02,23.31,1.08,12.04,77.76,91.76,27.87,5.0,18.7,99.0,870.4,1011.4,0.7,81.0,4.0,0.0
2023-09-27 02:00:00,2296.45,12.18,27.76,9.48,15.74,111.3,139.02,35.97,5.0,18.5,98.0,870.0,1011.1,0.0,57.0,6.5,0.0
2023-09-27 03:00:00,3017.43,11.62,35.99,45.42,13.47,162.62,201.28,22.29,5.0,18.1,98.0,869.5,1010.7,0.0,78.0,4.3,0.0
2023-09-27 04:00:00,974.66,1.62,10.8,123.02,15.26,56.05,62.69,1.8,4.0,17.9,98.0,869.7,1011.0,0.0,94.0,4.0,0.0
2023-09-27 05:00:00,894.55,0.53,5.01,161.65,13.83,64.95,70.72,2.12,4.0,17.5,99.0,869.9,1011.5,0.0,100.0,2.9,0.0
2023-09-27 06:00:00,894.55,0.28,3.21,183.11,14.66,75.11,80.93,2.22,5.0,18.4,95.0,871.0,1012.3,0.0,15.0,4.7,11.0
2023-09-27 07:00:00,814.44,0.21,2.55,173.09,12.52,70.33,75.75,2.12,4.0,21.6,83.0,872.6,1012.5,0.0,0.0,4.0,115.0
2023-09-27 08:00:00,741.0,0.21,2.4,158.79,9.66,62.68,67.98,2.06,4.0,23.5,76.0,873.1,1012.1,0.0,0.0,1.5,314.0
2023-09-27 09:00:00,680.92,0.21,2.48,143.05,7.51,53.78,58.96,1.99,4.0,24.9,70.0,873.1,1011.4,0.0,15.0,2.6,491.0
2023-09-27 10:00:00,600.81,0.22,2.61,121.59,5.01,38.47,43.19,1.84,3.0,26.0,68.0,873.0,1010.7,0.0,2.0,4.3,607.0
2023-09-27 11:00:00,540.73,0.21,3.38,100.14,3.76,26.57,30.82,1.8,3.0,26.3,70.0,872.4,1009.9,0.0,40.0,5.6,645.0
2023-09-27 12:00:00,520.71,0.06,4.8,82.97,3.46,20.6,24.67,1.84,2.0,25.4,73.0,871.5,1009.3,0.1,100.0,3.1,426.0
2023-09-27 13:00:00,547.41,0.0,7.2,70.81,4.41,20.17,25.18,2.09,2.0,25.5,70.0,870.6,1008.2,0.3,100.0,2.5,222.0
2023-09-27 14:00:00,594.14,0.0,9.25,60.08,5.42,21.43,28.13,2.41,2.0,24.6,73.0,869.8,1007.7,0.6,44.0,5.3,214.0
2023-09-27 15:00:00,607.49,0.0,9.34,52.93,5.48,21.66,29.57,2.53,2.0,24.5,73.0,869.0,1006.9,0.0,13.0,4.9,211.0
2023-09-27 16:00:00,934.6,0.02,14.91,29.33,4.47,38.49,56.65,3.61,3.0,24.4,73.0,868.9,1006.8,0.0,20.0,4.8,144.0
2023-09-27 17:00:00,1375.2,0.45,19.54,8.85,3.46,63.31,89.38,3.55,4.0,22.5,87.0,869.3,1008.2,0.0,19.0,3.3,33.0
2023-09-27 18:00:00,1535.42,2.04,17.65,1.61,2.5,75.79,96.28,2.82,5.0,21.1,91.0,869.4,1009.0,0.0,11.0,2.1,0.0
2023-09-27 19:00:00,1602.17,3.8,14.22,0.38,2.26,81.38,92.68,3.07,5.0,20.6,93.0,869.8,1009.7,0.0,13.0,1.5,0.0
2023-09-27 20:00:00,1668.93,4.25,13.02,0.3,2.44,88.32,96.12,3.39,5.0,20.4,94.0,870.5,1010.6,0.0,14.0,2.9,0.0
2023-09-27 21:00:00,1682.28,3.8,13.02,0.39,2.59,94.55,101.19,3.7,5.0,20.0,94.0,870.6,1010.9,0.0,53.0,1.5,0.0
2023-09-27 22:00:00,1535.42,2.77,11.82,0.78,2.18,90.21,95.92,3.1,5.0,19.8,94.0,870.2,1010.6,0.0,42.0,3.7,0.0
2023-09-27 23:00:00,1401.9,2.29,10.28,0.83,2.06,84.95,90.78,3.2,5.0,19.1,97.0,869.6,1010.2,0.0,74.0,5.4,0.0
2023-09-28 00:00:00,1375.2,3.1,9.51,0.53,2.47,85.11,92.1,4.05,5.0,18.5,98.0,869.2,1010.1,0.0,98.0,4.4,0.0
2023-09-28 01:00:00,1522.06,6.26,10.11,0.29,3.49,92.62,104.62,5.64,5.0,18.0,99.0,869.1,1010.2,0.0,100.0,4.7,0.0
2023-09-28 02:00:00,2029.42,14.98,10.97,2.12,4.29,113.18,138.82,4.81,5.0,17.6,100.0,868.7,1010.0,0.0,100.0,4.7,0.0
2023-09-28 03:00:00,2696.99,18.1,21.76,16.09,5.25,145.23,182.04,4.62,5.0,17.4,100.0,868.4,1009.8,0.0,100.0,6.2,0.0
2023-09-28 04:00:00,854.49,1.63,9.85,103.0,12.99,57.56,65.13,1.66,4.0,17.1,100.0,868.5,1010.0,0.0,100.0,6.9,0.0
2023-09-28 05:00:00,781.06,0.53,4.5,135.9,10.73,60.94,67.35,1.87,4.0,17.8,100.0,869.8,1011.2,0.0,100.0,3.6,0.0
2023-09-28 06:00:00,767.71,0.27,2.74,153.06,10.37,66.28,72.41,1.95,4.0,18.8,98.0,871.0,1012.0,0.0,99.0,5.1,4.0
2023-09-28 07:00:00,741.0,0.22,2.33,154.5,10.01,65.88,71.36,1.92,4.0,22.3,85.0,873.2,1012.8,0.0,11.0,2.6,80.0
2023-09-28 08:00:00,761.03,0.22,2.68,161.65,10.97,71.85,77.56,2.15,4.0,24.0,77.0,873.6,1012.4,0.0,4.0,1.1,273.0
2023-09-28 09:00:00,801.09,0.23,3.26,167.37,11.56,75.94,82.0,2.47,5.0,25.3,72.0,873.7,1011.9,0.0,7.0,2.3,454.0
2023-09-28 10:00:00,747.68,0.2,3.64,160.22,10.01,67.13,72.89,2.31,4.0,26.3,70.0,873.8,1011.5,0.0,15.0,5.0,583.0
2023-09-28 11:00:00,694.27,0.15,4.71,143.05,7.99,54.14,59.67,2.25,4.0,26.9,71.0,873.2,1010.6,0.1,51.0,6.3,630.0
2023-09-28 12:00:00,674.25,0.03,6.34,123.02,6.74,44.15,49.8,2.5,3.0,25.6,69.0,871.9,1009.7,3.0,90.0,7.4,441.0
2023-09-28 13:00:00,647.54,0.0,7.2,107.29,6.26,38.27,44.33,2.41,3.0,24.6,74.0,870.8,1008.9,0.8,35.0,6.4,247.0
2023-09-28 14:00:00,647.54,0.0,8.23,94.41,6.32,36.09,43.43,2.66,3.0,25.9,69.0,870.0,1007.3,0.0,28.0,1.5,380.0
2023-09-28 15:00:00,647.54,0.0,8.57,83.68,6.2,34.22,42.84,2.88,3.0,25.6,68.0,869.5,1006.9,0.0,31.0,1.5,233.0
2023-09-28 16:00:00,1014.71,0.0,15.42,51.5,4.89,52.26,71.82,3.74,4.0,25.3,69.0,869.1,1006.6,0.0,22.0,2.1,131.0
2023-09-28 17:00:00,1441.96,0.02,21.25,23.25,4.11,76.55,109.15,5.26,5.0,21.8,82.0,868.7,1007.8,0.0,11.0,6.9,31.0
2023-09-28 18:00:00,1575.47,0.09,22.62,12.87,4.65,85.31,122.1,9.5,5.0,21.2,85.0,869.4,1009.0,0.0,5.0,4.0,0.0
2023-09-28 19:00:00,1668.93,0.1,25.36,10.1,6.62,88.7,123.63,15.96,5.0,21.1,87.0,870.5,1010.3,0.0,8.0,0.4,0.0
2023-09-28 20:00:00,1762.39,0.09,24.68,8.14,7.21,96.17,129.24,16.47,5.0,21.1,86.0,870.5,1010.3,0.0,6.0,1.9,0.0
2023-09-28 21:00:00,1789.09,0.1,20.56,7.06,5.9,102.83,134.04,11.4,5.0,20.8,86.0,870.5,1010.5,0.0,16.0,3.6,0.0
2023-09-28 22:00:00,1655.58,0.16,15.59,5.45,4.11,101.63,130.77,7.22,5.0,20.4,88.0,870.6,1010.8,0.0,100.0,3.0,0.0
2023-09-28 23:00:00,1588.82,0.23,14.57,5.01,5.01,103.63,131.85,9.75,5.0,19.9,90.0,870.6,1011.0,0.0,87.0,4.1,0.0
2023-09-29 00:00:00,1695.63,0.24,18.16,6.17,8.7,115.5,144.18,16.47,5.0,19.2,93.0,869.8,1010.4,0.0,70.0,4.7,0.0
2023-09-29 01:00:00,1922.61,1.02,23.99,5.99,12.28,132.53,164.72,22.8,5.0,18.9,94.0,869.2,1009.9,0.0,4.0,4.7,0.0
2023-09-29 02:00:00,2429.96,6.43,24.33,12.16,9.89,160.58,201.16,12.92,5.0,18.5,94.0,868.6,1009.4,0.0,1.0,4.7,0.0
2023-09-29 03:00:00,3070.83,7.26,29.47,41.84,8.46,200.37,245.59,7.79,5.0,18.2,93.0,868.3,1009.2,0.0,0.0,4.4,0.0
2023-09-29 04:00:00,921.25,0.68,7.03,128.75,11.92,69.11,75.89,3.2,4.0,18.0,92.0,868.5,1009.6,0.0,0.0,4.8,0.0
2023-09-29 05:00:00,794.41,0.36,3.6,138.76,8.46,60.02,65.0,2.98,4.0,18.2,94.0,869.3,1010.4,0.0,0.0,5.2,0.0
2023-09-29 06:00:00,741.0,0.24,2.42,144.48,7.15,57.46,61.68,2.66,4.0,19.2,92.0,870.1,1010.8,0.0,57.0,7.7,13.0
2023-09-29 07:00:00,774.38,0.22,2.33,154.5,7.45,60.27,64.01,2.5,4.0,22.7,82.0,872.4,1011.7,0.0,53.0,4.1,122.0
2023-09-29 08:00:00,821.11,0.23,2.59,164.51,8.94,66.91,71.17,2.79,4.0,24.9,71.0,873.5,1011.9,0.0,18.0,2.5,300.0
2023-09-29 09:00:00,834.47,0.23,2.78,170.23,9.06,71.21,75.82,2.82,4.0,26.3,66.0,874.4,1012.2,0.0,48.0,2.2,469.0
2023-09-29 10:00:00,834.47,0.24,3.77,165.94,8.58,72.5,77.99,2.75,4.0,27.3,65.0,874.4,1011.7,0.0,25.0,2.1,571.0
2023-09-29 11:00:00,867.84,0.2,6.34,157.36,9.06,71.96,78.56,2.85,4.0,27.7,63.0,873.8,1010.9,0.1,100.0,3.1,564.0
2023-09-29 12:00:00,921.25,0.04,9.94,144.48,10.01,70.62,78.09,3.01,4.0,24.1,76.0,872.7,1011.3,6.1,84.0,8.8,314.0
2023-09-29 13:00:00,1308.44,0.0,21.25,89.41,7.03,83.24,100.48,4.12,5.0,22.9,78.0,871.6,1010.7,4.6,68.0,5.1,211.0
2023-09-29 14:00:00,1842.5,0.0,31.53,37.19,5.07,110.14,143.21,5.32,5.0,24.8,72.0,870.9,1008.9,0.0,27.0,5.4,357.0
2023-09-29 15:00:00,2349.85,0.11,36.33,14.84,5.07,140.16,186.73,6.97,5.0,24.6,72.0,870.0,1007.9,0.0,65.0,1.5,236.0
2023-09-29 16:00:00,2883.91,0.4,39.76,7.33,7.09,178.93,234.82,11.91,5.0,24.8,70.0,869.5,1007.3,0.0,63.0,1.6,161.0
2023-09-29 17:00:00,3177.64,0.73,39.41,4.69,8.23,208.69,270.16,15.33,5.0,22.9,86.0,869.5,1008.2,0.0,65.0,3.6,28.0
2023-09-29 18:00:00,3070.83,0.75,35.99,3.89,7.87,211.18,270.33,16.72,5.0,22.1,83.0,869.6,1008.8,0.0,64.0,1.9,0.0
2023-09-29 19:00:00,2990.72,0.24,34.96,6.17,9.3,213.59,265.75,20.01,5.0,21.6,83.0,870.5,1010.1,0.0,97.0,1.8,0.0
2023-09-29 20:00:00,2990.72,0.01,32.56,11.18,10.73,221.84,267.49,22.55,5.0,20.6,86.0,870.8,1010.9,0.0,96.0,4.9,0.0
2023-09-29 21:00:00,2857.21,0.0,28.45,15.2,11.32,224.64,264.23,22.29,5.0,19.7,89.0,870.9,1011.4,0.0,97.0,4.5,0.0
2023-09-29 22:00:00,2563.48,0.0,22.96,14.84,9.42,212.65,247.58,18.24,5.0,19.2,90.0,870.9,1011.7,0.0,100.0,4.0,0.0
2023-09-29 23:00:00,2403.26,0.01,19.54,13.59,8.11,208.3,239.98,14.31,5.0,19.1,90.0,870.5,1011.3,0.0,99.0,4.1,0.0
2023-09-30 00:00:00,2403.26,0.01,19.02,15.2,9.18,220.37,250.19,12.54,5.0,19.0,89.0,869.8,1010.5,0.0,98.0,3.7,0.0
2023-09-30 01:00:00,2377.919591836735,0.010612244897959184,18.887142857142855,15.298571428571428,9.105714285714285,217.36081632653062,246.80510204081634,12.336326530612244,4.979591836734694,19.016326530612243,89.12244897959184,869.7816326530611,1010.4714285714285,0.0,98.04081632653062,3.7,0.0
2023-09-30 02:00:00,2352.5791836734697,0.011224489795918367,18.754285714285714,15.397142857142857,9.031428571428572,214.35163265306122,243.42020408163265,12.13265306122449,4.959183673469388,19.03265306122449,89.24489795918367,869.7632653061224,1010.4428571428572,0.0,98.08163265306122,3.7,0.0
2023-09-30 03:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 04:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 05:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 06:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 07:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 08:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 09:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 10:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 11:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 12:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 13:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 14:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 15:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 16:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 17:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 18:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 19:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 20:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 21:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 22:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-09-30 23:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 00:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 01:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 02:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 03:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 04:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 05:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 06:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 07:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
2023-10-01 08:00:00,2327.2387755102045,0.01183673469387755,18.62142857142857,15.495714285714286,8.957142857142857,211.34244897959184,240.035306122449,11.928979591836734,4.938775510204081,19.048979591836734,89.36734693877551,869.7448979591836,1010.4142857142857,0.0,98.12244897959184,3.7,0.0
